restaurant_id,id_place,url_place,title,category,address,phone_number,complete_phone_number,domain,url,stars,reviews,district,lat,long,category_clean,is_high_volume,distance_to_center_km,title_length,has_anomaly,popularity_score,quality_tier,review_tier
71,ChIJZYNShvG3BZERKu9zIj7AVvA,https://www.google.com/maps/place/?q=place_id:ChIJZYNShvG3BZERKu9zIj7AVvA,Bravazo Barranco,Restaurante,"Av. Francisco Bolognesi 405, Barranco 15063",901 421 803,+51 901 421 803,No disponible,No disponible,4.2,122,Barranco,-12.1465737,-77.0199098,Restaurante,False,11.405881374144776,16,False,4.44,Muy Bueno,Medio
72,ChIJORryHfe3BZERrUQbFCQN664,https://www.google.com/maps/place/?q=place_id:ChIJORryHfe3BZERrUQbFCQN664,La Onceava,Restaurante,"Av Lima 902, Barranco 15049",913 958 707,+51 913 958 707,laonceava.mesa247.pe,https://laonceava.mesa247.pe/,4.2,2441,Barranco,-12.1437779,-77.0153668,Restaurante,False,11.229687304741876,10,False,5.64,Muy Bueno,Muy Alto
73,ChIJmRhFHPK3BZERuRhD03D0rjk,https://www.google.com/maps/place/?q=place_id:ChIJmRhFHPK3BZERuRhD03D0rjk,La Panetteria Barranco,Panadería,"Av. Almte. Miguel Grau 369, Barranco 15063",933 580 937,+51 933 580 937,No disponible,No disponible,4.6,1344,Barranco,-12.1481245,-77.0213546,Otro,False,11.539612041227986,22,False,5.64,Excelente,Muy Alto
74,ChIJZa4YnYG3BZER9qft8hoC1hI,https://www.google.com/maps/place/?q=place_id:ChIJZa4YnYG3BZER9qft8hoC1hI,Huarique De Barranco,Restaurante,"Av. Jorge Chávez 324, Barranco 15063",996 461 012,+51 996 461 012,No disponible,No disponible,4.3,331,Barranco,-12.1441579,-77.0153715,Restaurante,False,11.270151813770484,20,False,4.9,Muy Bueno,Medio
75,ChIJb5ZqDfK3BZERy78xAC8cyEA,https://www.google.com/maps/place/?q=place_id:ChIJb5ZqDfK3BZERy78xAC8cyEA,Zarachs,Restaurante,"Av. Almte. Miguel Grau 370-368, Barranco 15063",(01) 2471418,+51 1 2471418,No disponible,No disponible,4.0,85,Barranco,-12.148034,-77.0212478,Restaurante,False,11.532236160746642,7,False,4.18,Bueno,Bajo
78,ChIJ25WaAfG3BZER1gyfZjmxeho,https://www.google.com/maps/place/?q=place_id:ChIJ25WaAfG3BZER1gyfZjmxeho,Sargento Pimienta Rock Bar,Bar,"Av. Francisco Bolognesi 757, Barranco 15063",(01) 2473265,+51 1 2473265,www.sargentopimienta.com.pe,http://www.sargentopimienta.com.pe/,4.4,1380,Barranco,-12.143906,-77.018703,Bar/Pub,False,11.148780236772167,26,False,5.53,Muy Bueno,Muy Alto
79,ChIJQ6Koe9y3BZERjN9wUWxS25M,https://www.google.com/maps/place/?q=place_id:ChIJQ6Koe9y3BZERjN9wUWxS25M,Cevicheria - JOSELITO BARTOLO,Restaurante,"Av. Almte. Miguel Grau 941, Barranco 15063",(01) 4146329,+51 1 4146329,No disponible,No disponible,4.4,363,Barranco,-12.1423725,-77.02220249999999,Restaurante,False,10.895529404841563,29,False,5.0,Muy Bueno,Medio
80,ChIJNxEIwyG3BZER2m1lZGebUq8,https://www.google.com/maps/place/?q=place_id:ChIJNxEIwyG3BZER2m1lZGebUq8,Demo,Panadería,"Jirón Domeyer 282, Barranco 15063",970 899 418,+51 970 899 418,www.demo-lima.com,https://www.demo-lima.com/,4.5,250,Barranco,-12.1478683,-77.0227386,Otro,False,11.481004075856328,4,False,4.91,Muy Bueno,Medio
84,ChIJrVpYEPK3BZERkgmRrLHWZTc,https://www.google.com/maps/place/?q=place_id:ChIJrVpYEPK3BZERkgmRrLHWZTc,Gran Chifa Chung Yion,Restaurante cantonés,"Jiron Unión 126, Barranco 15063",(01) 4770550,+51 1 4770550,chifachungyionunionbarranco.com,https://chifachungyionunionbarranco.com/,4.3,7442,Barranco,-12.1473055,-77.0209857,Restaurante,True,11.45925616771054,21,False,6.15,Muy Bueno,Muy Alto
85,ChIJD-WhWhC3BZER2rrgWy8mfiw,https://www.google.com/maps/place/?q=place_id:ChIJD-WhWhC3BZER2rrgWy8mfiw,Shimaya Barranco,Restaurante japonés,"Av. Almte. Miguel Grau 393, Barranco 15063",920 739 366,+51 920 739 366,www.shimaya.pe,http://www.shimaya.pe/,4.1,445,Barranco,-12.147943,-77.0214098,Japonés,False,11.518635052105612,16,False,4.9,Muy Bueno,Medio
86,ChIJWUBkAPC3BZERHKz4U3hdONY,https://www.google.com/maps/place/?q=place_id:ChIJWUBkAPC3BZERHKz4U3hdONY,Monstruos,Bocatería,"Av. Nicolás de Piérola 113, Barranco 15063",No disponible,No disponible,linktr.ee,http://linktr.ee/monstruosperu,4.5,4789,Barranco,-12.1410913,-77.0217546,Otro,True,10.767200917766406,9,False,6.09,Muy Bueno,Muy Alto
87,ChIJGxCIlPC3BZERW1NDnZSK9o4,https://www.google.com/maps/place/?q=place_id:ChIJGxCIlPC3BZERW1NDnZSK9o4,Meals Street Food - Barranco,Hamburguesería,"Av. Francisco Bolognesi 939, Lima 15063",954 714 495,+51 954 714 495,No disponible,No disponible,4.2,212,Barranco,-12.1423434,-77.0180977,Otro,False,10.997035944610728,28,False,4.66,Muy Bueno,Medio
88,ChIJLy4yXfC3BZERDGbPIube-pA,https://www.google.com/maps/place/?q=place_id:ChIJLy4yXfC3BZERDGbPIube-pA,Red Cervecera,Cervecería artesanal,"Av. Francisco Bolognesi 721, Barranco 15063",946 221 482,+51 946 221 482,www.redcervecera.com,http://www.redcervecera.com/,4.6,684,Barranco,-12.1442754,-77.01890159999999,Otro,False,11.183340864131845,13,False,5.37,Excelente,Alto
90,ChIJ-zCrVeW3BZERIvhapE1n_fY,https://www.google.com/maps/place/?q=place_id:ChIJ-zCrVeW3BZERIvhapE1n_fY,Pizzería Tio Dan,Pizzería,"Av. Almte. Miguel Grau 1014, Barranco 15063",980 681 989,+51 980 681 989,www.pizzeriatiodan.com,http://www.pizzeriatiodan.com/,4.2,382,Barranco,-12.1407247,-77.02204739999999,Otro,False,10.720450703278866,16,False,4.9,Muy Bueno,Medio
92,ChIJm2O61fa3BZEROzaAj8tI4lU,https://www.google.com/maps/place/?q=place_id:ChIJm2O61fa3BZEROzaAj8tI4lU,Pollería Eillys Chicken grill,Pollería,"Pl. Butters 296, Barranco 15063",(01) 2561579,+51 1 2561579,www.facebook.com,https://www.facebook.com/eillysrestaurante/,4.5,540,Barranco,-12.1437346,-77.0159389,Otro,False,11.208000978034034,29,False,5.22,Muy Bueno,Alto
93,ChIJW5BLkAPIBZERvuP9zPeVBto,https://www.google.com/maps/place/?q=place_id:ChIJW5BLkAPIBZERvuP9zPeVBto,Chifa Peach Garden,Restaurante chino,"Av. República de Panamá 6588, Lima 15047",(01) 4452516,+51 1 4452516,No disponible,No disponible,4.2,583,Barranco,-12.1320236,-77.0181163,Chino,False,9.891268434986925,18,False,5.07,Muy Bueno,Alto
94,ChIJwTlyzELIBZER6NGUYArQaTg,https://www.google.com/maps/place/?q=place_id:ChIJwTlyzELIBZER6NGUYArQaTg,La Latteria,Restaurante,"Av. el Sol Oeste 173, Barranco 15047",908 849 233,+51 908 849 233,lalatteria.restaurant.pe,https://lalatteria.restaurant.pe/carta-digital/#/inicio,4.5,646,Barranco,-12.1396697,-77.02321920000001,Restaurante,False,10.578623017140487,11,False,5.29,Muy Bueno,Alto
95,ChIJr1L1USC3BZEREp0Z1sp3AeU,https://www.google.com/maps/place/?q=place_id:ChIJr1L1USC3BZEREp0Z1sp3AeU,Kjolle,Restaurante,"Av. Pedro de Osma 301, Barranco 15063",(01) 2428575,+51 1 2428575,www.kjolle.com,http://www.kjolle.com/,4.7,1141,Barranco,-12.1526899,-77.0224626,Restaurante,False,12.012206798909551,6,False,5.64,Excelente,Muy Alto
96,ChIJZXYkZbm3BZERezCdcmQd5FA,https://www.google.com/maps/place/?q=place_id:ChIJZXYkZbm3BZERezCdcmQd5FA,Terminal Pesquero Cevichería Barranco,Restaurante peruano,"Av. Almte. Miguel Grau 1216, Barranco 15063",919 280 353,+51 919 280 353,terminalpesquero.com,https://terminalpesquero.com/,4.5,495,Barranco,-12.1391143,-77.02226560000001,Peruano,False,10.540677713492226,37,False,5.18,Muy Bueno,Medio
97,ChIJD5PycPC3BZERNauJ0O1oBIQ,https://www.google.com/maps/place/?q=place_id:ChIJD5PycPC3BZERNauJ0O1oBIQ,Chifa Men Hong,Restaurante,"Av. Nicolás de Piérola 271, Barranco 15063",(01) 2494621,+51 1 2494621,No disponible,No disponible,4.0,611,Barranco,-12.141429,-77.0198954,Restaurante,False,10.850289200337297,14,False,4.97,Bueno,Alto
98,ChIJS3SeCPC3BZEReirNk6xyaoo,https://www.google.com/maps/place/?q=place_id:ChIJS3SeCPC3BZEReirNk6xyaoo,Alejandro - Sandwicheria y Juguería,Bocatería,"Av. Nicolás de Piérola 141, Lima 15063",980 498 357,+51 980 498 357,No disponible,No disponible,4.7,100,Barranco,-12.1411792,-77.0212471,Otro,False,10.789076809309861,35,False,4.67,Excelente,Bajo
100,ChIJffaUO_K3BZER5ocdY7n3JGM,https://www.google.com/maps/place/?q=place_id:ChIJffaUO_K3BZER5ocdY7n3JGM,Barranquito restaurante,Restaurante,"Av. Francisco Bolognesi 341, Barranco 15063",917 462 404,+51 917 462 404,No disponible,No disponible,4.3,348,Barranco,-12.147476500000002,-77.0200227,Restaurante,False,11.500834352078305,23,False,4.92,Muy Bueno,Medio
101,ChIJI8tKKO63BZERfPTZdSvzPxI,https://www.google.com/maps/place/?q=place_id:ChIJI8tKKO63BZERfPTZdSvzPxI,Camerino Caffe,Cafetería,"Av. Almte. Miguel Grau 701, Barranco 15063",923 144 622,+51 923 144 622,www.facebook.com,https://www.facebook.com/camerinocaffe/,4.3,579,Barranco,-12.1444869,-77.0219874,Cafetería,False,11.130042713989416,14,False,5.13,Muy Bueno,Alto
103,ChIJL1azB_C3BZERG45ZP5QfUiY,https://www.google.com/maps/place/?q=place_id:ChIJL1azB_C3BZERG45ZP5QfUiY,Restaurante Ruffos,Restaurante,"Av. Nicolás de Piérola 139-B, Barranco 15063",998 489 729,+51 998 489 729,No disponible,No disponible,4.2,179,Barranco,-12.1411788,-77.0212504,Restaurante,False,10.788952296773878,18,False,4.6,Muy Bueno,Medio
108,ChIJncJiuJC3BZERDmGYxcssuH0,https://www.google.com/maps/place/?q=place_id:ChIJncJiuJC3BZERDmGYxcssuH0,Rima Rima Taberna • Restaurante,Restaurante peruano,"Genova 103, Barranco 15063",966 924 836,+51 966 924 836,rimarima.com,https://rimarima.com/,4.7,130,Barranco,-12.1466838,-77.02230229999999,Peruano,False,11.361649121860971,31,False,4.77,Excelente,Medio
109,ChIJs89ACOG3BZER4olUeRa98u4,https://www.google.com/maps/place/?q=place_id:ChIJs89ACOG3BZER4olUeRa98u4,El tarela Restaurante comida criolla,Restaurante,"VX5H R56, Barranco 15063",No disponible,No disponible,No disponible,No disponible,4.1,67,Barranco,-12.1404617,-77.0220987,Restaurante,False,10.69071606597668,36,False,4.15,Muy Bueno,Bajo
112,ChIJ57GEgfK3BZER7zxCAxxgX18,https://www.google.com/maps/place/?q=place_id:ChIJ57GEgfK3BZER7zxCAxxgX18,Papa Johns Barranco,Pizzería,"Av. Pedro de Osma 108, Barranco 15063",(01) 6060000,+51 1 6060000,papajohns.com.pe,https://papajohns.com.pe/?utm_source=yext-google-my-business&utm_medium=organic-search&utm_campaign=local-listing,4.0,846,Barranco,-12.1497254,-77.02183699999999,Otro,False,11.70278303844466,19,False,5.1,Bueno,Alto
113,ChIJU3i9AfC3BZERoP7HUWpleLE,https://www.google.com/maps/place/?q=place_id:ChIJU3i9AfC3BZERoP7HUWpleLE,Anticucho Y Sandwichs Juancito,Restaurante,"Nicolas de Pierola 108, Barranco, Cercado de Lima 15063",No disponible,No disponible,No disponible,No disponible,4.1,96,Barranco,-12.1413142,-77.02190829999999,Restaurante,False,10.787674493227138,30,False,4.29,Muy Bueno,Bajo
115,ChIJv-0CHe63BZERb4-o_eWJQoM,https://www.google.com/maps/place/?q=place_id:ChIJv-0CHe63BZERb4-o_eWJQoM,LOCAL,Restaurante,"Jr, Jr. Colina 108, Barranco 15063",No disponible,No disponible,No disponible,No disponible,4.1,92,Barranco,-12.1464258,-77.02224509999999,Restaurante,False,11.334869001707492,5,False,4.27,Muy Bueno,Bajo
116,ChIJo7mv1va3BZERIgYgs8Uw5VQ,https://www.google.com/maps/place/?q=place_id:ChIJo7mv1va3BZERIgYgs8Uw5VQ,Cevicheria Mi Peru 1972,Restaurante,"Av Lima 861, Barranco 15063",991 190 993,+51 991 190 993,No disponible,No disponible,4.1,233,Barranco,-12.1439753,-77.01574769999999,Restaurante,False,11.239409734696487,23,False,4.64,Muy Bueno,Medio
118,ChIJX0WRjCHIBZER6Ef85c60faY,https://www.google.com/maps/place/?q=place_id:ChIJX0WRjCHIBZER6Ef85c60faY,Casa Falleri Boutique Hotel,Hotel,"Av. Almte. Miguel Grau 720, Barranco 15063",908 830 870,+51 908 830 870,No disponible,No disponible,4.4,415,Barranco,-12.1442841,-77.0217347,Otro,False,11.113890671304384,27,False,5.05,Muy Bueno,Medio
122,ChIJnXQRv6K3BZERlFlmZy0Xk7c,https://www.google.com/maps/place/?q=place_id:ChIJnXQRv6K3BZERlFlmZy0Xk7c,Healthy Pizza - Saludable,Restaurante,"Jirón Galeano 727, Lima 15038",(01) 7734523,+51 1 7734523,instagram.com,http://instagram.com/healthypizzape,4.7,232,Barranco,-12.1246354,-76.997045,Restaurante,False,10.060236759836723,25,False,5.0,Excelente,Medio
123,ChIJu9swPO63BZERQfMFH8qR7fI,https://www.google.com/maps/place/?q=place_id:ChIJu9swPO63BZERQfMFH8qR7fI,Dada Bar & Restaurant,Coctelería,"Av. San Martín 154, Barranco 15063",No disponible,No disponible,dada.com.pe,https://dada.com.pe/,4.3,2014,Barranco,-12.1450951,-77.02284209999999,Otro,False,11.176901111186238,21,False,5.62,Muy Bueno,Muy Alto
129,ChIJOzYqgvK3BZERKtIQXoWpWm4,https://www.google.com/maps/place/?q=place_id:ChIJOzYqgvK3BZERKtIQXoWpWm4,Dunkin Barranco,Tienda de donuts,"Av. Pedro de Osma N. 108, Lima 15063",(01) 6333333,+51 1 6333333,www.dunkin.pe,https://www.dunkin.pe/,4.1,117,Barranco,-12.1494644,-77.0217966,Otro,False,11.67528654874261,15,False,4.37,Muy Bueno,Medio
133,ChIJSVhdPnnJBZERRc1HQc4TRJs,https://www.google.com/maps/place/?q=place_id:ChIJSVhdPnnJBZERRc1HQc4TRJs,El Rincón Que No Conoces,Restaurante,"José Bernardo Alcedo 363, Lince 15046",(01) 4712171,+51 1 4712171,www.elrinconquenoconoces.pe,http://www.elrinconquenoconoces.pe/,4.3,2018,Lince,-12.0842333,-77.0328667,Restaurante,False,4.341830002946517,24,False,5.62,Muy Bueno,Muy Alto
134,ChIJC_kduYrIBZERT5vBy6uaZF4,https://www.google.com/maps/place/?q=place_id:ChIJC_kduYrIBZERT5vBy6uaZF4,Doomo Saltado,Restaurante,"Av. Ignacio Merino 2501, Lince 15046",(01) 4711000,+51 1 4711000,doomosaltado.pe,https://doomosaltado.pe/,4.4,6047,Lince,-12.0889364,-77.031712,Restaurante,True,4.879316921317558,13,False,6.12,Muy Bueno,Muy Alto
137,ChIJh_K8ePPIBZERbFDSuruTTvI,https://www.google.com/maps/place/?q=place_id:ChIJh_K8ePPIBZERbFDSuruTTvI,Chios Cafe Restaurante,Restaurante,"Av. Gral. Juan Antonio Álvarez de Arenales 1489, Lince 15046",(01) 4705171,+51 1 4705171,grupochios.com,https://grupochios.com/chios-cafe,4.3,1929,Lince,-12.0797196,-77.0362468,Restaurante,False,3.7693288645039464,22,False,5.61,Muy Bueno,Muy Alto
138,ChIJ4cEkwF_IBZER0QJFX8cuxBg,https://www.google.com/maps/place/?q=place_id:ChIJ4cEkwF_IBZER0QJFX8cuxBg,Trattoria El Bambino,Restaurante italiano,"Jirón Tomás Guido 124, Lince 15046",902 690 387,+51 902 690 387,No disponible,No disponible,4.5,3733,Lince,-12.0872272,-77.0348123,Italiano,False,4.617738229126017,20,False,5.99,Muy Bueno,Muy Alto
139,ChIJdf-gHMy3BZERxVs7Mz5VoqA,https://www.google.com/maps/place/?q=place_id:ChIJdf-gHMy3BZERxVs7Mz5VoqA,Chios Sopas,Restaurante,"Jr. Manuel Ascencio Segura 137, Lima 15046",949 064 944,+51 949 064 944,www.grupochios.com,https://www.grupochios.com/chios-sopas,4.3,1914,Lince,-12.0796362,-77.035809,Restaurante,False,3.7699480738083815,11,False,5.6,Muy Bueno,Muy Alto
140,ChIJSasbJoLJBZERXMjo0xlxWbA,https://www.google.com/maps/place/?q=place_id:ChIJSasbJoLJBZERXMjo0xlxWbA,Restaurante QUSQHA,Restaurante,"Jirón Pedro Conde 225, Lince 15046",992 481 011,+51 992 481 011,linktr.ee,https://linktr.ee/RestauranteQusqha,4.6,68,Lince,-12.0878698,-77.0335139,Restaurante,False,4.717142129281707,18,False,4.45,Excelente,Bajo
141,ChIJQ_4rNl7IBZERriTW-3McCRg,https://www.google.com/maps/place/?q=place_id:ChIJQ_4rNl7IBZERriTW-3McCRg,Tip Top Lince,Restaurante,"Av. Gral. Juan Antonio Álvarez de Arenales 2499, Lince 15073",(01) 2215810,+51 1 2215810,www.tiptop.com.pe,http://www.tiptop.com.pe/,4.2,9634,Lince,-12.0888339,-77.0347875,Restaurante,True,4.793395943346725,13,False,6.19,Muy Bueno,Muy Alto
143,ChIJj8Ue4cbJBZERtP_mqPEywe8,https://www.google.com/maps/place/?q=place_id:ChIJj8Ue4cbJBZERtP_mqPEywe8,La Benita Lima,Restaurante,"Av. Prol. Iquitos 2364, Lince 15046",993 611 292,+51 993 611 292,labenitalima.com,https://labenitalima.com/,4.5,713,Lince,-12.0869043,-77.0289986,Restaurante,False,4.7498104414499105,14,False,5.33,Muy Bueno,Alto
145,ChIJCX1sPljIBZER16erDCfONHM,https://www.google.com/maps/place/?q=place_id:ChIJCX1sPljIBZER16erDCfONHM,Santa Ana Cafetería,Restaurante,"Av. César Vallejo 1214, Lince 15073",(01) 4721178,+51 1 4721178,m.facebook.com,https://m.facebook.com/SantaAnaCyR/,4.3,1263,Lince,-12.0875401,-77.0437623,Restaurante,False,4.567800177024498,19,False,5.44,Muy Bueno,Muy Alto
147,ChIJnTQQt1fIBZERDuWCsOXKClI,https://www.google.com/maps/place/?q=place_id:ChIJnTQQt1fIBZERDuWCsOXKClI,Restaurante El Merlin De Cabo Blanco,Restaurante,"Av. César Vallejo 1500, Lince 15073",514700327,+51 514700327,www.elmerlin.com,http://www.elmerlin.com/,4.3,2273,Lince,-12.0878833,-77.047212,Restaurante,False,4.630616047560773,36,False,5.67,Muy Bueno,Muy Alto
148,ChIJS2nbvnfJBZERpb-gyHzarJY,https://www.google.com/maps/place/?q=place_id:ChIJS2nbvnfJBZERpb-gyHzarJY,Anticuchos De Roberto,Restaurante,"300, Av José Leal 299, Lince 15073",952 190 412,+51 952 190 412,No disponible,No disponible,4.6,137,Lince,-12.0851221,-77.0372709,Restaurante,False,4.341749037736463,21,False,4.73,Excelente,Medio
150,ChIJVUqGn0LJBZERmBDc92t3r2E,https://www.google.com/maps/place/?q=place_id:ChIJVUqGn0LJBZERmBDc92t3r2E,Rubens Restaurante,Restaurante,"Av. Petit Thouars 2399, Lince 15046",963 527 086,+51 963 527 086,rubensrestaurante.com.pe,https://rubensrestaurante.com.pe/,4.8,53,Lince,-12.0876905,-77.03273879999999,Restaurante,False,4.717347386491638,18,False,4.48,Excelente,Bajo
151,ChIJ1zKZil_IBZERgyPvFMXvHcc,https://www.google.com/maps/place/?q=place_id:ChIJ1zKZil_IBZERgyPvFMXvHcc,Rustica,Restaurante,"Jr. Risso 147, Lince 15046",(01) 6807070,+51 1 6807070,www.rustica.com.pe,https://www.rustica.com.pe/,4.0,2346,Lince,-12.0856491,-77.034928,Restaurante,False,4.443412264588385,7,False,5.5,Bueno,Muy Alto
152,ChIJPQOyz1_IBZERl2FBYD740UY,https://www.google.com/maps/place/?q=place_id:ChIJPQOyz1_IBZERl2FBYD740UY,Siete Sopas Lince,Restaurante peruano,"804onal gaiAv. Arequipa 2394, LimaD",(01) 2700002,+51 1 2700002,www.facebook.com,https://www.facebook.com/SieteSopas,4.3,19373,Lince,-12.087924,-77.03426999999999,Peruano,True,4.705409634431051,17,False,6.53,Muy Bueno,Muy Alto
157,ChIJ9dVu1l_IBZERN0q9IdkrJoA,https://www.google.com/maps/place/?q=place_id:ChIJ9dVu1l_IBZERN0q9IdkrJoA,Villa Chicken,Restaurante especializado en pollo,"Av. Arequipa 2399, Lince 15046",(01) 5008800,+51 1 5008800,www.villachicken.com.pe,http://www.villachicken.com.pe/,4.2,3170,Lince,-12.0878878,-77.0337524,Restaurante,False,4.713380250784745,13,False,5.74,Muy Bueno,Muy Alto
160,ChIJob2GGvXIBZERaM7GmCvYQkU,https://www.google.com/maps/place/?q=place_id:ChIJob2GGvXIBZERaM7GmCvYQkU,CHIOS CHICKEN (LINCE),Restaurante especializado en pollo,"Avenida Juan Pardo de Zela 129 Altura cdra. 18 de, Av. Arequipa, Lince 15073",(01) 4715569,+51 1 4715569,grupochios.com,https://grupochios.com/,4.2,1467,Lince,-12.083546,-77.03539099999999,Restaurante,False,4.204422413797012,21,False,5.44,Muy Bueno,Muy Alto
161,ChIJxwaC-4rIBZER3WzE7HtUQl8,https://www.google.com/maps/place/?q=place_id:ChIJxwaC-4rIBZER3WzE7HtUQl8,Restaurant Mary,Restaurante,"Av. Juan Pardo de Zela 538, Lince 15046",(01) 6762021,+51 1 6762021,No disponible,No disponible,4.4,60,Lince,-12.0831922,-77.03103999999999,Restaurante,False,4.287479828469336,15,False,4.28,Muy Bueno,Bajo
162,ChIJHUznyNPJBZERMwUdrMOI_bA,https://www.google.com/maps/place/?q=place_id:ChIJHUznyNPJBZERMwUdrMOI_bA,El encanto de la selva - Lince,Restaurante,"Jr. Manuel Candamo#448, Lince 15046",993 849 069,+51 993 849 069,No disponible,No disponible,4.4,526,Lince,-12.0822229,-77.0323049,Restaurante,False,4.14347892725694,30,False,5.15,Muy Bueno,Alto
165,ChIJAeujpo7JBZERbJTxZOHrY9o,https://www.google.com/maps/place/?q=place_id:ChIJAeujpo7JBZERbJTxZOHrY9o,La Casa de Javicho,Restaurante,"Av. Gral. Juan Antonio Álvarez de Arenales 2080, Lince 15046",999 905 511,+51 999 905 511,No disponible,No disponible,4.1,184,Lince,-12.0855105,-77.0356018,Restaurante,False,4.41418027057015,18,False,4.55,Muy Bueno,Medio
166,ChIJ58ehK_bIBZERs0RF0BBqZ0A,https://www.google.com/maps/place/?q=place_id:ChIJ58ehK_bIBZERs0RF0BBqZ0A,Criollito,Restaurante,"Av José Leal 881, Lince 15073",912 391 200,+51 912 391 200,No disponible,No disponible,4.2,235,Lince,-12.0858037,-77.04205979999999,Restaurante,False,4.374582341954818,9,False,4.71,Muy Bueno,Medio
167,ChIJ7zhIT4vIBZERqpFwdteLUIs,https://www.google.com/maps/place/?q=place_id:ChIJ7zhIT4vIBZERqpFwdteLUIs,El Buen Sabor de los Quesos,Pizzería,"Bartolomé Herrera 411, Lince 15046",996 877 221,+51 996 877 221,No disponible,No disponible,4.3,157,Lince,-12.080989,-77.0327945,Otro,False,3.996784556159233,27,False,4.61,Muy Bueno,Medio
168,ChIJvQnEkorIBZERtlMxmf75ujY,https://www.google.com/maps/place/?q=place_id:ChIJvQnEkorIBZERtlMxmf75ujY,Chulucanas Restaurante,Restaurante peruano,"José Bernardo Alcedo 540, Lince 15046",998 998 373,+51 998 998 373,chulucanaslima.com,http://chulucanaslima.com/,4.2,1429,Lince,-12.0842402,-77.0307823,Peruano,False,4.40700174377037,22,False,5.43,Muy Bueno,Muy Alto
170,ChIJG91nd5zJBZER5fGudSzpj6A,https://www.google.com/maps/place/?q=place_id:ChIJG91nd5zJBZER5fGudSzpj6A,Brava Wings Lince,Restaurante,"Jr. José Gálvez 2299, Lince 15046",916 689 310,+51 916 689 310,www.bravawings.com,http://www.bravawings.com/,4.2,108,Lince,-12.086089,-77.0287956,Restaurante,False,4.671689138328486,17,False,4.4,Muy Bueno,Medio
171,ChIJfaQ-K-3JBZERZ6sTp8YmcHk,https://www.google.com/maps/place/?q=place_id:ChIJfaQ-K-3JBZERZ6sTp8YmcHk,Genoveva Pizza Porteña,Pizzería,"Av Alberto Alexander 2716, Lince 15073",No disponible,No disponible,No disponible,No disponible,4.8,99,Lince,-12.0915425,-77.0466957,Otro,False,5.029441461015378,22,False,4.72,Excelente,Bajo
172,ChIJuTSupIrIBZERCBrciwQfGSk,https://www.google.com/maps/place/?q=place_id:ChIJuTSupIrIBZERCBrciwQfGSk,El Bijao,Restaurante,"Av. Ignacio Merino 2051, Lince 15046",931 145 370,+51 931 145 370,www.elbijaorestaurante.pe,http://www.elbijaorestaurante.pe/,4.4,890,Lince,-12.0849301,-77.0322984,Restaurante,False,4.432851685065672,8,False,5.36,Muy Bueno,Alto
174,ChIJBxNjX0_JBZERvRQOyjBJR_E,https://www.google.com/maps/place/?q=place_id:ChIJBxNjX0_JBZERvRQOyjBJR_E,Naed Enrollados Lince,Restaurante,"Av. Arequipa 2312, Lince 15046",(01) 2289398,+51 1 2289398,naedperu.com,http://naedperu.com/,4.1,325,Lince,-12.0871745,-77.0342466,Restaurante,False,4.624479679142271,21,False,4.77,Muy Bueno,Medio
175,ChIJpxQ09_TIBZERbdmXgSlsvn0,https://www.google.com/maps/place/?q=place_id:ChIJpxQ09_TIBZERbdmXgSlsvn0,La Gran Muralla,Restaurante chino,"Av. Gral. Juan Antonio Álvarez de Arenales 1748, Lince 15073",986 788 888,+51 986 788 888,No disponible,No disponible,4.0,164,Lince,-12.0820908,-77.0360779,Chino,False,4.031332703090785,15,False,4.44,Bueno,Medio
177,ChIJowHFThzJBZER5j1ZkBIWNf0,https://www.google.com/maps/place/?q=place_id:ChIJowHFThzJBZER5j1ZkBIWNf0,Papas Queens,Restaurante de comida rápida,"Av. Gral. Juan Antonio Álvarez de Arenales 2018, Lince 15045",964 655 844,+51 964 655 844,papasqueens.com,https://papasqueens.com/,4.4,148,Lince,-12.0851044,-77.0356894,Restaurante,False,4.368087947787128,12,False,4.64,Muy Bueno,Medio
